AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
0.4868505452212945,0.2999999999999987,0.0648429584599891,0.47119479937235126,0.35531655174690857,0.0,0.8968844221105597,0.6350461133069955,0.5404479578392706,0.37174999999999725,0.3438959983749836,0.0,0.47538363171354847,0.54300103305785,0
0.4473380372033351,0.2785515320334255,0.1167679837892507,0.45976238511545325,0.4909108904358239,0.0,0.8247236180904562,0.527009222661399,0.5675889328063258,0.37174999999999725,0.2500507820434613,0.0,0.47538363171354847,0.5497159090909135,0
0.5592046183450962,0.32855153203342735,0.2857142857142758,0.5057162071284592,0.5245620401834551,0.0,0.7216080402010069,0.3783926218708999,0.2703557312253035,0.29500000000000454,0.31261425959781564,0.1360134809821772,0.6147698209718636,0.7019628099173583,0
0.6052597819114752,0.3785515320334293,0.324721377912856,0.47119479937235126,0.5077364653096395,0.0,0.7732663316582966,0.2837944664031749,0.16231884057970708,0.14100000000000817,0.4688198253097731,0.27178623013962383,0.7213874680306877,0.6621900826446322,0
0.5855035279024955,0.4071030640668516,0.37664640324214066,0.49428379287156116,0.6261753158919423,0.0,0.8556783919598023,0.4324110671936741,0.6487483530961794,0.28200000000001635,0.6666666666666666,0.3211362542128107,0.7706202046035762,0.6953770661157026,0
0.7171263630532363,0.5071030640668553,0.46757852077000545,0.689755660165897,0.5585431031638831,0.0,0.84522613065327,0.5675889328063258,0.8242424242424214,0.7307500000000118,0.8334348974202744,0.37048627828597575,0.893542199488494,0.940340909090911,0
0.8025657472738889,0.6642061281337038,0.545339412360676,0.8621385339610025,0.338490976873093,0.0,0.8040201005025126,0.5675889328063258,0.5947299077733812,0.846250000000009,0.8021531586431064,0.37048627828597575,1.0,0.9536415289256183,0
0.7434252726106473,0.6071030640668529,0.4934143870314144,0.8047522976910984,0.2708587641450338,0.0,0.7732663316582966,0.6621870882740508,0.8242424242424214,0.6795000000000073,0.645947592931149,0.2963408762638301,0.9263107416879707,0.7417355371900843,0
0.6776138550352768,0.43565459610028023,0.3895643363728451,0.689755660165897,0.45692982745539584,0.0,0.7525628140703529,0.8919631093544276,1.0,0.7820000000000163,0.645947592931149,0.27178623013962383,0.8196930946291467,0.6621900826446322,0
0.6250160359204548,0.43565459610028023,0.324721377912856,0.609280430396783,0.5753686780376986,0.0,0.7732663316582966,1.0,1.0,0.9102499999999963,0.6563071297988986,0.25926817525275725,0.7787723785166232,0.7549070247933839,0
0.5525336754329674,0.42855153203342483,0.1557750759878539,0.5288052006276691,0.338490976873093,0.0,0.7628140703517643,1.0,0.716205533596825,0.5257500000000164,0.41681901279706907,0.07414540202214565,0.6229219948849106,0.6887913223140469,0
0.5131494547787055,0.32855153203342735,0.012917933130704462,0.4483299708585552,0.10161327570848729,0.0,0.7423115577889505,0.5541501976284544,0.189196310935426,0.12825000000000272,0.18748730448912543,0.0,0.4426150895140718,0.4436983471074426,0
0.5066067992302742,0.35710306406685605,0.2077001013171155,0.47119479937235126,0.22005212629079013,0.0,0.7628140703517643,0.3783926218708999,0.283794466403151,0.12825000000000272,0.2604103189112294,0.0,0.45907928388746916,0.4172262396694239,0
0.5459910198845361,0.4856545961002821,0.5195035460992901,0.6438018381528909,0.44010425258158026,0.0,0.8040201005025126,0.527009222661399,0.4729907773386009,0.23075000000001183,0.3855372740199011,0.16056812710640536,0.5573849104859282,0.6026601239669391,0
0.5459910198845361,0.4499999999999981,0.5195035460992901,0.655234252409789,0.37247203985352106,0.0,0.7628140703517643,0.4864295125164723,0.21633728590250528,0.17950000000000726,0.37497460897826934,0.16056812710640536,0.5164641943734046,0.6026601239669391,0
0.48017960230916573,0.33565459610028275,0.37664640324214066,0.43689755660165713,0.13559433868894538,0.0,0.7216080402010069,0.2837944664031749,0.08115942028985354,0.14100000000000817,0.4688198253097731,0.09894077997110438,0.5573849104859282,0.5364152892561943,0
0.4933932007697258,0.3714484679665739,0.46757852077000545,0.4483299708585552,0.15241991356276094,0.0,0.7423115577889505,0.4052700922266188,0.527009222661399,0.3335000000000036,0.645947592931149,0.2963408762638301,0.7376918158567815,0.6689049586776838,0
0.5920461834509267,0.44289693593314905,0.5975177304964504,0.5978480161398849,0.3045099138926649,0.0,0.8556783919598023,0.7702239789196472,0.81080368906455,0.5,0.687588868576085,0.40755897929704854,0.7706202046035762,0.7085485537190139,0
0.5789608723540759,0.3714484679665739,0.48049645390070994,0.5057162071284592,0.338490976873093,0.0,1.0,0.9728590250329446,0.8782608695652196,0.5384999999999991,0.614665854153981,0.2840635532017379,0.680306905370846,0.5761880165289321,0
0.5066067992302742,0.2928969359331497,0.24670719351569567,0.4023761488455492,0.22005212629079013,0.0,0.969045226130654,0.8379446640316294,0.9325428194993304,0.6025000000000091,0.6355880560633809,0.234713529128551,0.7213874680306877,0.5232438016528947,0
0.5131494547787055,0.414206128133707,0.22061803444781997,0.43689755660165713,0.13559433868894538,0.0,0.6494472361809126,0.4864295125164723,0.5404479578392706,0.6282500000000028,0.645947592931149,0.2963408762638301,0.8280051150895117,0.5497159090909135,0
0.48017960230916573,0.43565459610028023,0.22061803444781997,0.43689755660165713,0.13559433868894538,0.0,0.5567839195979954,0.2972332015810224,0.12173913043478031,0.3335000000000036,0.4478976234003733,0.19764082811747818,0.7376918158567815,0.5099431818181874,0
0.36844130853110213,0.2285515320334299,0.12968591691995515,0.37928715534633933,0.15241991356276094,0.0,0.7216080402010069,0.3378129117259491,0.189196310935426,0.0,0.20840950639854375,0.0,0.47538363171354847,0.46358471074380564,0
0.41449647209749285,0.25000000000000316,0.2077001013171155,0.4023761488455492,0.22005212629079013,0.0,0.7628140703517643,0.4052700922266188,0.3649538866930045,0.0,0.2293317083079436,0.03707270101107282,0.3935421994884868,0.5033574380165318,0
0.5789608723540759,0.47855153203342676,0.3895643363728451,0.517372786370771,0.37247203985352106,0.0,0.7835175879396988,0.5810276679841972,0.5675889328063258,0.30775000000001,0.4478976234003733,0.20991815117957036,0.5901534526854194,0.5563016528925692,0
0.6250160359204548,0.47855153203342676,0.3505572441742649,0.5516700291414448,0.44010425258158026,0.0,0.8968844221105597,0.7702239789196472,0.6893280632411062,0.4615000000000009,0.5001015640869411,0.2963408762638301,0.6886189258311964,0.6291322314049578,0
0.4736369467607461,0.3071030640668541,0.1816109422492398,0.4483299708585552,0.18607106331036205,0.0,0.907135678391962,0.621607378129124,0.4729907773386009,0.2692500000000109,0.4062563477554373,0.234713529128551,0.5492327365728958,0.5497159090909135,0
0.36177036561898507,0.2642061281337076,0.1167679837892507,0.4252409773593453,0.0,0.0,0.7732663316582966,0.5135704874835276,0.5541501976284544,0.05125000000000455,0.42717854966483715,0.08642272508425972,0.47538363171354847,0.38416838842974954,0
0.38806927517639606,0.34289693593315157,0.07776089159067053,0.4828513786146631,0.22005212629079013,0.0,0.7525628140703529,0.7433465085639044,1.0,0.32050000000001544,0.5833841153768131,0.1482908040442913,0.6229219948849106,0.45699896694215,0
0.4341244387427867,0.4214484679665758,0.12968591691995515,0.4252409773593453,0.5245620401834551,0.0,0.907135678391962,0.8242424242424214,0.905401844532275,0.7565000000000055,0.8334348974202744,0.3827636013480898,0.8196930946291467,0.6225464876033021,0
0.5131494547787055,0.414206128133707,0.2986322188449803,0.37928715534633933,0.25403318927124824,0.0,0.969045226130654,0.6621870882740508,0.6487483530961794,0.80775000000001,0.9376396506195462,0.41983630235916264,0.9098465473145734,0.6357179752066136,0
0.5985888389993581,0.33565459610028275,0.4544072948328342,0.4252409773593453,0.10161327570848729,0.0,0.8659296482412137,0.6621870882740508,0.7433465085639044,0.7180000000000064,0.8541539711558106,0.44463168030812134,0.9181585677749383,0.6887913223140469,0
0.6315586914688862,0.3928969359331471,0.6104356636271548,0.49428379287156116,0.38929761472733665,0.0,0.7525628140703529,0.6756258234519222,0.6621870882740508,0.7692500000000109,0.8230753605525063,0.642031776600869,0.9344629156010176,0.7815082644628104,0
0.6118024374599065,0.5214484679665733,0.5843465045592562,0.517372786370771,0.5413876150572706,0.0,0.7937688442211103,0.527009222661399,0.4864295125164723,0.5384999999999991,0.7395896810887707,0.531054405392381,0.8607736572890029,0.6225464876033021,0
0.4670942912123148,0.4499999999999981,0.37664640324214066,0.41380856310244724,0.4909108904358239,0.0,0.8659296482412137,0.4189723320158267,0.4595520421607295,0.2052500000000009,0.43753808653260523,0.04959075589791749,0.5655370843989751,0.3907541322314052,0
0.31571520205259435,0.25710306406685224,0.24670719351569567,0.3333333333333333,0.37247203985352106,0.0,0.8556783919598023,0.3512516469038206,0.2972332015810224,0.012750000000005457,0.19804996953077567,0.0,0.3443094629155982,0.25826446280991566,0
0.36844130853110213,0.25000000000000316,0.3505572441742649,0.3907195696032374,0.35531655174690857,0.0,0.9483417085427194,0.4729907773386009,0.2972332015810224,0.0,0.31261425959781564,0.03707270101107282,0.40984654731458064,0.29803719008265345,0
0.5066067992302742,0.42855153203342483,0.5975177304964504,0.5516700291414448,0.6093497410181268,0.0,1.0,0.6890645586297937,0.6081686429512526,0.25650000000000545,0.573024578509045,0.30861819932594414,0.6066176470588167,0.6092458677685948,0
0.6052597819114752,0.621448467966577,0.8442249240121461,0.7357094821788825,0.6598264656395435,0.0,0.9278391959799057,0.621607378129124,0.7027667984189776,0.6025000000000091,0.7188706073532529,0.5185363505055364,0.7869245524296701,0.8277376033057844,0
0.7762668377164779,0.6927576601671325,0.9222391084093065,0.8852275274602123,0.35531655174690857,0.0,0.7216080402010069,0.44584980237154553,0.5675889328063258,0.5642500000000155,0.7395896810887707,0.5433317284544952,0.8689258312020498,0.7682076446281031,0
0.861834509300828,0.6714484679665726,0.9222391084093065,0.9540461779870144,0.338490976873093,0.0,0.7835175879396988,0.527009222661399,0.527009222661399,0.5512500000000046,0.7083079423116027,0.3827636013480898,0.8770780051150822,0.74832128099174,0
0.7171263630532363,0.5927576601671286,0.8052178318135659,0.7702308899349904,0.5077364653096395,0.0,1.0,0.7836627140974947,0.7702239789196232,0.7692500000000109,0.8021531586431064,0.4321136254212767,0.9016943734015265,0.7880940082644661,0
0.5920461834509267,0.4856545961002821,0.6104356636271548,0.47119479937235126,0.2708587641450338,0.0,1.0,0.9459815546772258,1.0,0.7950000000000046,0.8959983749746103,0.5926817525276821,0.8607736572890029,0.6887913223140469,0
0.5657472738935158,0.4071030640668516,0.545339412360676,0.517372786370771,0.23687770116460571,0.0,1.0,0.9459815546772258,0.9594202898550732,0.7180000000000064,0.8021531586431064,0.46918632643234953,0.7295396419437346,0.6092458677685948,0
0.5592046183450962,0.45710306406685347,0.6494427558257351,0.7357094821788825,0.5921942529115143,0.0,1.0,0.8648221343873482,0.716205533596825,0.7307500000000118,0.7395896810887707,0.41983630235916264,0.7213874680306877,0.6754907024793396,0
0.5657472738935158,0.4714484679665777,0.6104356636271548,0.6321452589105587,0.6093497410181268,0.0,0.9278391959799057,0.8782608695652196,0.8513833992094768,0.6282500000000028,0.7708714198659385,0.5556090515166092,0.7623081841432258,0.6225464876033021,0
0.5066067992302742,0.3785515320334293,0.5065856129685856,0.4483299708585552,0.25403318927124824,0.0,0.907135678391962,0.9322793148880179,0.8782608695652196,0.4360000000000127,0.6355880560633809,0.4814636494944636,0.5820012787723725,0.45699896694215,0
0.3947402180885131,0.36420612813370506,0.5324214792299945,0.4828513786146631,0.20322655141700458,0.0,0.7732663316582966,0.6081686429512526,0.2972332015810224,0.24375,0.42717854966483715,0.234713529128551,0.41799872122762755,0.39733987603306087,0
0.35522771007055376,0.38565459610027836,0.48049645390070994,0.45976238511545325,0.5245620401834551,0.0,0.6494472361809126,0.2566534914360956,0.0,0.0,0.3542555352427332,0.19764082811747818,0.40984654731458064,0.42381198347107957,0
0.4473380372033351,0.3785515320334293,0.41565349544072083,0.5516700291414448,0.676981953746186,0.0,0.7628140703517643,0.4324110671936741,0.283794466403151,0.0,0.43753808653260523,0.37048627828597575,0.3935421994884868,0.39733987603306087,0
0.5722899294419471,0.44289693593314905,0.6104356636271548,0.7930957184487866,0.5413876150572706,0.0,0.8349748743718677,0.7027667984189776,0.6756258234518983,0.2692500000000109,0.5937436522445627,0.580404429465568,0.49999999999999273,0.45028409090909827,0
0.6118024374599065,0.5285515320334286,0.870060790273555,0.8507061197041044,0.38929761472733665,0.0,0.7216080402010069,0.4864295125164723,0.4324110671936741,0.5897500000000037,0.7188706073532529,0.642031776600869,0.6967710997442433,0.6556043388429765,0
0.6578576010262972,0.5714484679665751,1.0,0.8161847119479965,0.37247203985352106,0.0,0.7423115577889505,0.4189723320158267,0.44584980237154553,0.7820000000000163,0.8334348974202744,0.6174771304766408,0.8033887468030674,0.8012654958677656,0
0.7631815266196269,0.621448467966577,0.9741641337385911,0.8852275274602123,0.22005212629079013,0.0,1.0,0.8919631093544276,0.9459815546772018,0.9232500000000072,1.0,0.7900818488204078,0.9016943734015265,0.7880940082644661,0
0.7236690186016675,0.5999999999999974,0.9351570415400109,0.7816633041918886,0.05080663785424364,0.128930817610045,1.0,1.0,0.9728590250329446,0.7820000000000163,1.0,0.987722676937886,0.9590792838874619,0.7218491735537214,0
0.5657472738935158,0.4714484679665777,0.9480749746707153,0.6321452589105587,0.1692454884365465,0.14528301886792028,1.0,0.8513833992095008,0.7973649538867026,0.5642500000000155,0.9063579118423783,0.987722676937886,0.8524616368286378,0.6754907024793396,0
0.5262347658755564,0.4071030640668516,0.8571428571428505,0.7126204886796726,0.3045099138926649,0.128930817610045,1.0,0.8379446640316294,0.9188405797101464,0.6539999999999964,0.7708714198659385,0.7778045257582936,0.7049232736572904,0.582773760330576,0
0.4933932007697258,0.4000000000000025,0.6233535967578363,0.6438018381528909,0.2708587641450338,0.16132075471698365,1.0,0.8648221343873482,0.7702239789196232,0.5642500000000155,0.5833841153768131,0.46918632643234953,0.57384910485934,0.4172262396694239,0
0.4012828736369444,0.33565459610028275,0.3895643363728451,0.4483299708585552,0.25403318927124824,0.0,0.9173869346733734,0.4324110671936741,0.189196310935426,0.2692500000000109,0.4062563477554373,0.25926817525275725,0.47538363171354847,0.28473657024793436,0
0.3947402180885131,0.2856545961002809,0.23378926038501424,0.5402376148845671,0.38929761472733665,0.0,0.7318592964824183,0.0540184453227982,0.0,0.35900000000001453,0.37497460897826934,0.17284545016849753,0.49184782608696037,0.32450929752066043,0
0.30917254650416304,0.32855153203342735,0.12968591691995515,0.6438018381528909,0.47375540232921143,0.0,0.6596984924623148,0.01343873517787143,0.027140974967055344,0.4745000000000118,0.3855372740199011,0.09894077997110438,0.524616368286437,0.37086776859504217,0
0.16446440025657139,0.35000000000000064,0.025835866261408925,0.41380856310244724,0.2876843390188493,0.0,0.6184924623115665,0.0,0.0,0.08975000000000363,0.3020515945561654,0.0,0.46723145780051606,0.25826446280991566,0
0.25003207184092147,0.32855153203342735,0.0,0.3907195696032374,0.2708587641450338,0.0,0.6289447236180988,0.04057971014492677,0.027140974967055344,0.0,0.2293317083079436,0.03707270101107282,0.426310741687978,0.2317923553719087,0
0.4210391276459241,0.4071030640668516,0.16869300911853533,0.7471418964357806,0.6261753158919423,0.128930817610045,0.7732663316582966,0.5675889328063258,0.6621870882740508,0.14100000000000817,0.31261425959781564,0.25926817525275725,0.4344629156010249,0.3378099173553795,0
0.3947402180885131,0.5214484679665733,0.3895643363728451,0.8735709482179005,0.7782653162218464,0.3386792452830021,0.84522613065327,0.7702239789196472,0.8648221343873482,0.5127500000000055,0.4062563477554373,0.2963408762638301,0.4344629156010249,0.3642820247933865,0
0.34201411161000533,0.5427576601671331,0.4544072948328342,0.8047522976910984,0.6938075286200015,0.40314465408803885,0.814472361809054,0.621607378129124,0.7567852437417758,0.5642500000000155,0.4062563477554373,0.22243620606643694,0.46723145780051606,0.40392561983471653,0
0.4933932007697258,0.557103064066851,0.5843465045592562,0.8276171262048945,0.7446141664742452,0.4355345911949489,0.8866331658291483,0.7567852437417758,1.0,0.5642500000000155,0.4791793621775412,0.3950409244102039,0.6066176470588167,0.4834710743801687,0
0.6446440025657488,0.6285515320334261,0.8313069908814417,0.8966599417171104,0.7446141664742452,0.3226415094339673,1.0,0.9594202898550732,1.0,0.8205000000000154,0.7605118829981704,0.7161771786230146,0.8524616368286378,0.5628873966942131,0
0.6250160359204548,0.6285515320334261,0.9351570415400109,0.8735709482179005,0.710633103493787,0.14528301886792028,0.9173869346733734,0.7567852437417758,0.6487483530961794,1.0,0.9270769855779145,0.8519499277804393,1.0,0.6887913223140469,0
0.5722899294419471,0.4856545961002821,0.8571428571428505,0.7816633041918886,0.6261753158919423,0.20974842767295707,0.814472361809054,0.4052700922266188,0.21633728590250528,0.7565000000000055,0.7708714198659385,0.7407318247472209,0.9016943734015265,0.6754907024793396,0
0.5920461834509267,0.36420612813370506,0.6881965552178254,0.7357094821788825,0.3045099138926649,0.24182389937105522,0.8866331658291483,0.2837944664031749,0.2026350461132974,0.2692500000000109,0.573024578509045,0.5678863745787233,0.7295396419437346,0.5099431818181874,0
0.5855035279024955,0.45710306406685347,0.675278622087121,0.8047522976910984,0.2876843390188493,0.08081761006288347,0.969045226130654,0.45955204216075346,0.5135704874835276,0.3335000000000036,0.604306317286213,0.5926817525276821,0.8033887468030674,0.5497159090909135,0
0.5592046183450962,0.5856545961002796,0.8313069908814417,0.9080923559740084,0.6598264656395435,0.128930817610045,0.9483417085427194,0.6756258234519222,0.8379446640316294,0.7180000000000064,0.8230753605525063,0.7161771786230146,0.9590792838874619,0.6754907024793396,0
0.5525336754329674,0.5142061281337045,0.8832320162107262,0.8390495404617926,0.6598264656395435,0.1937106918238937,0.907135678391962,0.716205533596849,0.8379446640316294,0.80775000000001,0.9063579118423783,0.7655272026962014,0.9426150895140646,0.5893595041322317,0
0.48017960230916573,0.36420612813370506,0.8313069908814417,0.7585743106926787,0.44010425258158026,0.0,0.8968844221105597,0.7567852437417758,0.7027667984189776,0.6539999999999964,0.8021531586431064,0.7161771786230146,0.8280051150895117,0.4966425619834683,0
0.4210391276459241,0.34289693593315157,0.7532928064842813,0.7585743106926787,0.4909108904358239,0.0,0.7835175879396988,0.8513833992095008,0.7567852437417758,0.6282500000000028,0.6666666666666666,0.6049590755897961,0.746003836317132,0.5364152892561943,0
0.5131494547787055,0.46420612813370254,0.6104356636271548,0.7930957184487866,0.5753686780376986,0.1937106918238937,0.6701507537688471,0.7702239789196472,0.8242424242424214,0.7565000000000055,0.6772293317083169,0.5556090515166092,0.7706202046035762,0.5033574380165318,0
0.5985888389993581,0.6285515320334261,0.5714285714285747,0.8735709482179005,0.6938075286200015,0.35471698113206546,0.7937688442211103,0.6487483530961794,0.7296442687746965,0.6795000000000073,0.7501523461304208,0.5556090515166092,0.7787723785166232,0.41064049586776824,0
0.4868505452212945,0.5642061281337063,0.6104356636271548,0.9080923559740084,0.8122463792023044,0.22578616352199185,0.9587939698492426,0.6350461133069955,0.5675889328063258,0.3847500000000082,0.5937436522445627,0.44463168030812134,0.6393861892583079,0.31120867768595306,0
0.35522771007055376,0.3785515320334293,0.4544072948328342,0.7930957184487866,0.47375540232921143,0.09685534591194685,0.938090452261308,0.6081686429512526,0.4055335968379313,0.07699999999999818,0.3333333333333333,0.2840635532017379,0.49184782608696037,0.2516787190082717,0
0.38806927517639606,0.414206128133707,0.5324214792299945,0.6780990809235647,0.10161327570848729,0.08081761006288347,0.7835175879396988,0.4324110671936741,0.3378129117259491,0.012750000000005457,0.4062563477554373,0.41983630235916264,0.5984654731457844,0.40392561983471653,0
0.5920461834509267,0.5927576601671286,0.9741641337385911,0.9080923559740084,0.38929761472733665,0.0,0.6906532663316608,0.3243741765481017,0.5135704874835276,0.3847500000000082,0.7812309567337067,0.8271545498314805,0.8524616368286378,0.6490185950413209,0
0.6973701090442566,0.5999999999999974,1.0,1.0,0.6261753158919423,0.0,0.6701507537688471,0.45955204216075346,0.7702239789196232,0.8335000000000037,0.9583587243550824,1.0,0.950927109974415,0.6621900826446322,0
0.5262347658755564,0.44289693593314905,0.9222391084093065,0.8852275274602123,0.2708587641450338,0.0,0.7011055276381931,0.5944664031620688,0.81080368906455,0.7692500000000109,0.7395896810887707,0.7407318247472209,0.7869245524296701,0.46358471074380564,0
0.35522771007055376,0.33565459610028275,0.7662107396149858,0.6780990809235647,0.18607106331036205,0.032389937106910044,0.7423115577889505,0.6756258234519222,0.716205533596825,0.4360000000000127,0.5521023765996452,0.5062590274434223,0.6066176470588167,0.37086776859504217,0
0.4736369467607461,0.3714484679665739,0.870060790273555,0.8621385339610025,0.6598264656395435,0.0,0.7318592964824183,0.716205533596849,0.6621870882740508,0.5,0.614665854153981,0.6049590755897961,0.6640025575447522,0.39733987603306087,0
0.6381013470173175,0.4000000000000025,0.9351570415400109,0.9311813494732183,0.7277885916004296,0.11289308176101022,0.7937688442211103,0.7296442687747204,0.6621870882740508,0.5,0.7083079423116027,0.7161771786230146,0.746003836317132,0.4436983471074426,0
0.5722899294419471,0.35000000000000064,0.8442249240121461,0.7930957184487866,0.4061231896011522,0.24182389937105522,0.84522613065327,0.9188405797101464,0.8513833992094768,0.3975000000000136,0.7083079423116027,0.7161771786230146,0.7706202046035762,0.5563016528925692,0
0.4670942912123148,0.38565459610027836,0.870060790273555,0.8047522976910984,0.45692982745539584,0.016037735849063376,0.7628140703517643,1.0,1.0,0.6025000000000091,0.8437944342880425,0.7900818488204078,0.8689258312020498,0.6490185950413209,0
0.4868505452212945,0.44289693593314905,0.8181357649442704,0.9080923559740084,0.5585431031638831,0.0,0.6906532663316608,0.9322793148880179,0.9728590250329446,0.6539999999999964,0.9792809262644823,0.8271545498314805,0.8852301790281291,0.5694731404958687,0
0.5196921103271251,0.3928969359331471,0.5065856129685856,0.7930957184487866,0.42294876447496776,0.20974842767295707,0.7113567839196046,0.8648221343873482,0.8919631093544036,0.4745000000000118,0.8334348974202744,0.6668271545498277,0.7376918158567815,0.4305268595041313,0
0.5066067992302742,0.35710306406685605,0.3895643363728451,0.6438018381528909,0.6261753158919423,0.1773584905660184,0.6494472361809126,0.7836627140974947,0.6893280632411062,0.5,0.687588868576085,0.46918632643234953,0.6558503836317053,0.45028409090909827,0
0.4605516356638835,0.35000000000000064,0.3895643363728451,0.5861914368975527,1.0,0.08081761006288347,0.6184924623115665,0.5404479578392706,0.44584980237154553,0.5257500000000164,0.7083079423116027,0.3950409244102039,0.7295396419437346,0.4436983471074426,0
0.41449647209749285,0.35710306406685605,0.14285714285714943,0.4828513786146631,0.8122463792023044,0.14528301886792028,0.7113567839196046,0.4864295125164723,0.3783926218708759,0.30775000000001,0.6772293317083169,0.30861819932594414,0.7213874680306877,0.38416838842974954,0
0.4473380372033351,0.4071030640668516,0.14285714285714943,0.517372786370771,0.5585431031638831,0.16132075471698365,0.6596984924623148,0.6350461133069955,0.4189723320158027,0.30775000000001,0.6355880560633809,0.3334135772749029,0.6393861892583079,0.41064049586776824,0
0.4736369467607461,0.43565459610028023,0.4285714285714253,0.7357094821788825,0.8798785919303336,0.128930817610045,0.5772864321608091,0.7296442687747204,0.4864295125164723,0.5127500000000055,0.7292301442210025,0.5678863745787233,0.631234015345261,0.42381198347107957,0
0.40782552918537573,0.3714484679665739,0.3505572441742649,0.6666666666666666,0.863053017056548,0.128930817610045,0.5360804020100517,0.7296442687747204,0.6350461133069716,0.5512500000000046,0.7188706073532529,0.5926817525276821,0.6066176470588167,0.3179235537190165,0
0.34201411161000533,0.2928969359331497,0.012917933130704462,0.3907195696032374,0.3045099138926649,0.016037735849063376,0.5153768844221172,0.621607378129124,0.5810276679841972,0.35900000000001453,0.5417428397318771,0.2840635532017379,0.524616368286437,0.2317923553719087,0
0.38152661962796475,0.3071030640668541,0.0,0.41380856310244724,0.25403318927124824,0.0,0.5360804020100517,0.4189723320158267,0.2972332015810224,0.21800000000000636,0.5208206378224772,0.1482908040442913,0.49999999999999273,0.3179235537190165,0
